Enrollment ID,Class Date,Attendance Flag
E0090,2025-12-15,1
E0090,2025-12-17,1
E0090,2025-12-08,1
E0090,2025-12-10,1
E0090,2025-12-01,1
E0090,2025-12-03,0
E0090,2025-11-24,1
E0090,2025-11-26,1
E0090,2025-11-17,1
E0090,2025-11-19,1
E0090,2025-11-10,1
E0090,2025-11-12,1
E0091,2026-01-26,1
E0091,2026-01-28,1
E0091,2026-01-19,1
E0091,2026-01-21,1
E0091,2026-01-12,1
E0091,2026-01-14,1
E0091,2026-01-05,1
E0091,2026-01-07,1
E0091,2025-12-29,1
E0091,2025-12-31,1
E0091,2025-12-22,1
E0091,2025-12-24,1
E0091,2025-12-15,1
E0091,2025-12-17,1
E0091,2025-12-08,1
E0091,2025-12-10,1
E0091,2025-12-01,1
E0091,2025-12-03,1
E0091,2025-11-24,1
E0091,2025-11-26,1
E0091,2025-11-17,1
E0091,2025-11-19,1
E0091,2025-11-10,1
E0091,2025-11-12,0
E0092,2026-01-26,1
E0092,2026-01-28,1
E0092,2026-01-19,1
E0092,2026-01-21,1
E0092,2026-01-12,1
E0092,2026-01-14,1
E0092,2026-01-05,1
E0092,2026-01-07,1
E0092,2025-12-29,1
E0092,2025-12-31,1
E0092,2025-12-22,0
E0092,2025-12-24,1
E0092,2025-12-15,1
E0092,2025-12-17,1
E0092,2025-12-08,1
E0092,2025-12-10,1
E0092,2025-12-01,1
E0092,2025-12-03,1
E0092,2025-11-24,1
E0092,2025-11-26,1
E0092,2025-11-17,1
E0092,2025-11-19,1
E0092,2025-11-10,1
E0092,2025-11-12,1
E0093,2026-01-26,0
E0093,2026-01-28,0
E0093,2026-01-19,1
E0093,2026-01-21,0
E0093,2026-01-12,0
E0093,2026-01-14,1
E0093,2026-01-05,0
E0093,2026-01-07,1
E0093,2025-12-29,1
E0093,2025-12-31,0
E0093,2025-12-22,0
E0093,2025-12-24,0
E0093,2025-12-15,0
E0093,2025-12-17,0
E0093,2025-12-08,1
E0093,2025-12-10,1
E0093,2025-12-01,0
E0093,2025-12-03,0
E0093,2025-11-24,0
E0093,2025-11-26,0
E0093,2025-11-17,0
E0093,2025-11-19,0
E0093,2025-11-10,1
E0093,2025-11-12,0
E0094,2026-01-26,0
E0094,2026-01-28,1
E0094,2026-01-19,0
E0094,2026-01-21,1
E0094,2026-01-12,1
E0094,2026-01-14,1
E0094,2026-01-05,0
E0094,2026-01-07,0
E0094,2025-12-29,1
E0094,2025-12-31,0
E0094,2025-12-22,0
E0094,2025-12-24,0
E0094,2025-12-15,1
E0094,2025-12-17,0
E0094,2025-12-08,0
E0094,2025-12-10,1
E0094,2025-12-01,1
E0094,2025-12-03,0
E0094,2025-11-24,0
E0094,2025-11-26,0
E0094,2025-11-17,0
E0094,2025-11-19,0
E0094,2025-11-10,0
E0094,2025-11-12,1
E0095,2026-01-26,1
E0095,2026-01-28,1
E0095,2026-01-19,1
E0095,2026-01-21,1
E0095,2026-01-12,1
E0095,2026-01-14,1
E0095,2026-01-05,1
E0095,2026-01-07,1
E0095,2025-12-29,1
E0095,2025-12-31,1
E0095,2025-12-22,1
E0095,2025-12-24,1
E0095,2025-12-15,1
E0095,2025-12-17,1
E0095,2025-12-08,1
E0095,2025-12-10,1
E0095,2025-12-01,1
E0095,2025-12-03,1
E0095,2025-11-24,1
E0095,2025-11-26,1
E0095,2025-11-17,1
E0095,2025-11-19,1
E0095,2025-11-10,1
E0095,2025-11-12,1
E0096,2026-01-26,1
E0096,2026-01-28,1
E0096,2026-01-19,1
E0096,2026-01-21,1
E0096,2026-01-12,1
E0096,2026-01-14,1
E0096,2026-01-05,1
E0096,2026-01-07,1
E0096,2025-12-29,1
E0096,2025-12-31,1
E0096,2025-12-22,1
E0096,2025-12-24,1
E0096,2025-12-15,1
E0096,2025-12-17,1
E0096,2025-12-08,1
E0096,2025-12-10,1
E0096,2025-12-01,1
E0096,2025-12-03,1
E0096,2025-11-24,1
E0096,2025-11-26,1
E0096,2025-11-17,1
E0096,2025-11-19,1
E0096,2025-11-10,1
E0096,2025-11-12,1
E0097,2026-01-26,1
E0097,2026-01-28,1
E0097,2026-01-19,1
E0097,2026-01-21,1
E0097,2026-01-12,1
E0097,2026-01-14,1
E0097,2026-01-05,1
E0097,2026-01-07,0
E0097,2025-12-29,1
E0097,2025-12-31,1
E0097,2025-12-22,1
E0097,2025-12-24,1
E0097,2025-12-15,1
E0097,2025-12-17,1
E0097,2025-12-08,0
E0097,2025-12-10,1
E0097,2025-12-01,1
E0097,2025-12-03,1
E0097,2025-11-24,1
E0097,2025-11-26,1
E0097,2025-11-17,1
E0097,2025-11-19,1
E0097,2025-11-10,1
E0097,2025-11-12,1
E0098,2026-01-26,1
E0098,2026-01-28,0
E0098,2026-01-19,1
E0098,2026-01-21,0
E0098,2026-01-12,0
E0098,2026-01-14,0
E0098,2026-01-05,0
E0098,2026-01-07,1
E0098,2025-12-29,0
E0098,2025-12-31,0
E0098,2025-12-22,0
E0098,2025-12-24,1
E0098,2025-12-15,0
E0098,2025-12-17,1
E0098,2025-12-08,0
E0098,2025-12-10,0
E0098,2025-12-01,0
E0098,2025-12-03,0
E0098,2025-11-24,0
E0098,2025-11-26,1
E0098,2025-11-17,1
E0098,2025-11-19,1
E0098,2025-11-10,1
E0098,2025-11-12,1
E0099,2026-01-26,0
E0099,2026-01-28,1
E0099,2026-01-19,1
E0099,2026-01-21,1
E0099,2026-01-12,1
E0099,2026-01-14,1
E0099,2026-01-05,1
E0099,2026-01-07,1
E0099,2025-12-29,1
E0099,2025-12-31,0
E0099,2025-12-22,1
E0099,2025-12-24,1
E0099,2025-12-15,1
E0099,2025-12-17,1
E0099,2025-12-08,1
E0099,2025-12-10,1
E0099,2025-12-01,1
E0099,2025-12-03,1
E0099,2025-11-24,1
E0099,2025-11-26,1
E0099,2025-11-17,0
E0099,2025-11-19,1
E0099,2025-11-10,1
E0099,2025-11-12,1
E0100,2026-01-26,1
E0100,2026-01-28,0
E0100,2026-01-19,1
E0100,2026-01-21,0
E0100,2026-01-12,1
E0100,2026-01-14,0
E0100,2026-01-05,0
E0100,2026-01-07,1
E0100,2025-12-29,0
E0100,2025-12-31,0
E0100,2025-12-22,0
E0100,2025-12-24,0
E0100,2025-12-15,0
E0100,2025-12-17,0
E0100,2025-12-08,1
E0100,2025-12-10,1
E0100,2025-12-01,0
E0100,2025-12-03,0
E0100,2025-11-24,0
E0100,2025-11-26,0
E0100,2025-11-17,0
E0100,2025-11-19,0
E0100,2025-11-10,0
E0100,2025-11-12,0
E0101,2026-01-26,0
E0101,2026-01-28,0
E0101,2026-01-19,0
E0101,2026-01-21,1
E0101,2026-01-12,1
E0101,2026-01-14,0
E0101,2026-01-05,0
E0101,2026-01-07,0
E0101,2025-12-29,0
E0101,2025-12-31,1
E0101,2025-12-22,0
E0101,2025-12-24,0
E0101,2025-12-15,0
E0101,2025-12-17,0
E0101,2025-12-08,0
E0101,2025-12-10,1
E0101,2025-12-01,0
E0101,2025-12-03,0
E0101,2025-11-24,0
E0101,2025-11-26,0
E0101,2025-11-17,1
E0101,2025-11-19,1
E0101,2025-11-10,0
E0101,2025-11-12,0
E0102,2026-01-26,1
E0102,2026-01-28,0
E0102,2026-01-19,1
E0102,2026-01-21,0
E0102,2026-01-12,1
E0102,2026-01-14,1
E0102,2026-01-05,1
E0102,2026-01-07,1
E0102,2025-12-29,1
E0102,2025-12-31,1
E0102,2025-12-22,1
E0102,2025-12-24,1
E0102,2025-12-15,1
E0102,2025-12-17,1
E0102,2025-12-08,1
E0102,2025-12-10,1
E0102,2025-12-01,1
E0102,2025-12-03,1
E0102,2025-11-24,1
E0102,2025-11-26,1
E0102,2025-11-17,1
E0102,2025-11-19,1
E0102,2025-11-10,1
E0102,2025-11-12,1
E0103,2026-01-26,1
E0103,2026-01-28,1
E0103,2026-01-19,0
E0103,2026-01-21,1
E0103,2026-01-12,0
E0103,2026-01-14,1
E0103,2026-01-05,1
E0103,2026-01-07,1
E0103,2025-12-29,1
E0103,2025-12-31,1
E0103,2025-12-22,1
E0103,2025-12-24,1
E0103,2025-12-15,1
E0103,2025-12-17,1
E0103,2025-12-08,1
E0103,2025-12-10,1
E0103,2025-12-01,1
E0103,2025-12-03,1
E0103,2025-11-24,0
E0103,2025-11-26,1
E0103,2025-11-17,1
E0103,2025-11-19,1
E0103,2025-11-10,1
E0103,2025-11-12,1
E0104,2026-01-26,0
E0104,2026-01-28,1
E0104,2026-01-19,1
E0104,2026-01-21,1
E0104,2026-01-12,1
E0104,2026-01-14,1
E0104,2026-01-05,1
E0104,2026-01-07,1
E0104,2025-12-29,1
E0104,2025-12-31,1
E0104,2025-12-22,1
E0104,2025-12-24,1
E0104,2025-12-15,1
E0104,2025-12-17,1
E0104,2025-12-08,1
E0104,2025-12-10,1
E0104,2025-12-01,1
E0104,2025-12-03,1
E0104,2025-11-24,1
E0104,2025-11-26,1
E0104,2025-11-17,1
E0104,2025-11-19,1
E0104,2025-11-10,1
E0104,2025-11-12,1
E0105,2026-01-26,1
E0105,2026-01-28,1
E0105,2026-01-19,1
E0105,2026-01-21,1
E0105,2026-01-12,1
E0105,2026-01-14,1
E0105,2026-01-05,1
E0105,2026-01-07,1
E0105,2025-12-29,1
E0105,2025-12-31,1
E0105,2025-12-22,1
E0105,2025-12-24,1
E0105,2025-12-15,1
E0105,2025-12-17,1
E0105,2025-12-08,1
E0105,2025-12-10,1
E0105,2025-12-01,1
E0105,2025-12-03,1
E0105,2025-11-24,1
E0105,2025-11-26,1
E0105,2025-11-17,1
E0105,2025-11-19,1
E0105,2025-11-10,1
E0105,2025-11-12,1
E0106,2026-01-26,1
E0106,2026-01-28,0
E0106,2026-01-19,0
E0106,2026-01-21,0
E0106,2026-01-12,0
E0106,2026-01-14,0
E0106,2026-01-05,1
E0106,2026-01-07,1
E0106,2025-12-29,0
E0106,2025-12-31,0
E0106,2025-12-22,0
E0106,2025-12-24,0
E0106,2025-12-15,0
E0106,2025-12-17,0
E0106,2025-12-08,1
E0106,2025-12-10,1
E0106,2025-12-01,0
E0106,2025-12-03,0
E0106,2025-11-24,1
E0106,2025-11-26,0
E0106,2025-11-17,0
E0106,2025-11-19,0
E0106,2025-11-10,0
E0106,2025-11-12,0
E0107,2026-01-26,1
E0107,2026-01-28,1
E0107,2026-01-19,1
E0107,2026-01-21,1
E0107,2026-01-12,1
E0107,2026-01-14,1
E0107,2026-01-05,1
E0107,2026-01-07,1
E0107,2025-12-29,1
E0107,2025-12-31,1
E0107,2025-12-22,1
E0107,2025-12-24,1
E0107,2025-12-15,1
E0107,2025-12-17,1
E0107,2025-12-08,1
E0107,2025-12-10,1
E0107,2025-12-01,1
E0107,2025-12-03,1
E0107,2025-11-24,1
E0107,2025-11-26,1
E0107,2025-11-17,1
E0107,2025-11-19,1
E0107,2025-11-10,1
E0107,2025-11-12,1
E0108,2026-01-26,1
E0108,2026-01-28,1
E0108,2026-01-19,1
E0108,2026-01-21,1
E0108,2026-01-12,1
E0108,2026-01-14,1
E0108,2026-01-05,1
E0108,2026-01-07,1
E0108,2025-12-29,1
E0108,2025-12-31,1
E0108,2025-12-22,1
E0108,2025-12-24,1
E0108,2025-12-15,1
E0108,2025-12-17,1
E0108,2025-12-08,1
E0108,2025-12-10,1
E0108,2025-12-01,1
E0108,2025-12-03,1
E0108,2025-11-24,0
E0108,2025-11-26,1
E0108,2025-11-17,1
E0108,2025-11-19,1
E0108,2025-11-10,1
E0108,2025-11-12,1
E0109,2026-01-26,0
E0109,2026-01-28,1
E0109,2026-01-19,1
E0109,2026-01-21,1
E0109,2026-01-12,1
E0109,2026-01-14,1
E0109,2026-01-05,1
E0109,2026-01-07,1
E0109,2025-12-29,1
E0109,2025-12-31,1
E0109,2025-12-22,1
E0109,2025-12-24,1
E0109,2025-12-15,1
E0109,2025-12-17,1
E0109,2025-12-08,1
E0109,2025-12-10,1
E0109,2025-12-01,0
E0109,2025-12-03,1
E0109,2025-11-24,1
E0109,2025-11-26,1
E0109,2025-11-17,1
E0109,2025-11-19,1
E0109,2025-11-10,1
E0109,2025-11-12,1
E0110,2026-01-26,1
E0110,2026-01-28,1
E0110,2026-01-19,1
E0110,2026-01-21,1
E0110,2026-01-12,1
E0110,2026-01-14,1
E0110,2026-01-05,1
E0110,2026-01-07,0
E0110,2025-12-29,0
E0110,2025-12-31,1
E0110,2025-12-22,0
E0110,2025-12-24,1
E0110,2025-12-15,0
E0110,2025-12-17,1
E0110,2025-12-08,1
E0110,2025-12-10,1
E0110,2025-12-01,1
E0110,2025-12-03,1
E0110,2025-11-24,1
E0110,2025-11-26,1
E0110,2025-11-17,1
E0110,2025-11-19,1
E0110,2025-11-10,1
E0110,2025-11-12,1
E0111,2026-01-26,1
E0111,2026-01-28,1
E0111,2026-01-19,1
E0111,2026-01-21,1
E0111,2026-01-12,1
E0111,2026-01-14,1
E0111,2026-01-05,1
E0111,2026-01-07,1
E0111,2025-12-29,1
E0111,2025-12-31,1
E0111,2025-12-22,1
E0111,2025-12-24,1
E0111,2025-12-15,1
E0111,2025-12-17,1
E0111,2025-12-08,0
E0111,2025-12-10,1
E0111,2025-12-01,1
E0111,2025-12-03,1
E0111,2025-11-24,1
E0111,2025-11-26,1
E0111,2025-11-17,1
E0111,2025-11-19,1
E0111,2025-11-10,1
E0111,2025-11-12,1
E0112,2026-01-26,1
E0112,2026-01-28,1
E0112,2026-01-19,1
E0112,2026-01-21,1
E0112,2026-01-12,1
E0112,2026-01-14,1
E0112,2026-01-05,0
E0112,2026-01-07,1
E0112,2025-12-29,1
E0112,2025-12-31,1
E0112,2025-12-22,0
E0112,2025-12-24,1
E0112,2025-12-15,0
E0112,2025-12-17,0
E0112,2025-12-08,1
E0112,2025-12-10,0
E0112,2025-12-01,1
E0112,2025-12-03,1
E0112,2025-11-24,1
E0112,2025-11-26,1
E0112,2025-11-17,1
E0112,2025-11-19,1
E0112,2025-11-10,0
E0112,2025-11-12,1
E0113,2026-01-26,0
E0113,2026-01-28,0
E0113,2026-01-19,0
E0113,2026-01-21,0
E0113,2026-01-12,0
E0113,2026-01-14,0
E0113,2026-01-05,1
E0113,2026-01-07,0
E0113,2025-12-29,0
E0113,2025-12-31,1
E0113,2025-12-22,0
E0113,2025-12-24,0
E0113,2025-12-15,1
E0113,2025-12-17,0
E0113,2025-12-08,0
E0113,2025-12-10,0
E0113,2025-12-01,1
E0113,2025-12-03,1
E0113,2025-11-24,0
E0113,2025-11-26,0
E0113,2025-11-17,1
E0113,2025-11-19,0
E0113,2025-11-10,1
E0113,2025-11-12,1
E0114,2026-01-26,0
E0114,2026-01-28,1
E0114,2026-01-19,0
E0114,2026-01-21,1
E0114,2026-01-12,0
E0114,2026-01-14,0
E0114,2026-01-05,1
E0114,2026-01-07,1
E0114,2025-12-29,0
E0114,2025-12-31,0
E0114,2025-12-22,0
E0114,2025-12-24,1
E0114,2025-12-15,0
E0114,2025-12-17,0
E0114,2025-12-08,0
E0114,2025-12-10,0
E0114,2025-12-01,0
E0114,2025-12-03,0
E0114,2025-11-24,0
E0114,2025-11-26,0
E0114,2025-11-17,0
E0114,2025-11-19,1
E0114,2025-11-10,0
E0114,2025-11-12,0
E0115,2026-01-26,1
E0115,2026-01-28,1
E0115,2026-01-19,0
E0115,2026-01-21,1
E0115,2026-01-12,0
E0115,2026-01-14,1
E0115,2026-01-05,1
E0115,2026-01-07,1
E0115,2025-12-29,1
E0115,2025-12-31,0
E0115,2025-12-22,1
E0115,2025-12-24,0
E0115,2025-12-15,0
E0115,2025-12-17,0
E0115,2025-12-08,0
E0115,2025-12-10,0
E0115,2025-12-01,0
E0115,2025-12-03,1
E0115,2025-11-24,0
E0115,2025-11-26,0
E0115,2025-11-17,0
E0115,2025-11-19,0
E0115,2025-11-10,0
E0115,2025-11-12,0
E0116,2026-01-26,1
E0116,2026-01-28,1
E0116,2026-01-19,1
E0116,2026-01-21,1
E0116,2026-01-12,1
E0116,2026-01-14,1
E0116,2026-01-05,1
E0116,2026-01-07,1
E0116,2025-12-29,1
E0116,2025-12-31,0
E0116,2025-12-22,1
E0116,2025-12-24,1
E0116,2025-12-15,1
E0116,2025-12-17,1
E0116,2025-12-08,1
E0116,2025-12-10,1
E0116,2025-12-01,1
E0116,2025-12-03,1
E0116,2025-11-24,1
E0116,2025-11-26,1
E0116,2025-11-17,1
E0116,2025-11-19,1
E0116,2025-11-10,1
E0116,2025-11-12,1
E0117,2026-01-26,1
E0117,2026-01-28,1
E0117,2026-01-19,1
E0117,2026-01-21,1
E0117,2026-01-12,1
E0117,2026-01-14,0
E0117,2026-01-05,1
E0117,2026-01-07,1
E0117,2025-12-29,1
E0117,2025-12-31,1
E0117,2025-12-22,1
E0117,2025-12-24,1
E0117,2025-12-15,0
E0117,2025-12-17,1
E0117,2025-12-08,1
E0117,2025-12-10,1
E0117,2025-12-01,1
E0117,2025-12-03,1
E0117,2025-11-24,1
E0117,2025-11-26,1
E0117,2025-11-17,1
E0117,2025-11-19,1
E0117,2025-11-10,1
E0117,2025-11-12,1
E0118,2026-01-26,0
E0118,2026-01-28,0
E0118,2026-01-19,0
E0118,2026-01-21,0
E0118,2026-01-12,0
E0118,2026-01-14,0
E0118,2026-01-05,1
E0118,2026-01-07,0
E0118,2025-12-29,0
E0118,2025-12-31,1
E0118,2025-12-22,0
E0118,2025-12-24,0
E0118,2025-12-15,0
E0118,2025-12-17,1
E0118,2025-12-08,1
E0118,2025-12-10,0
E0118,2025-12-01,1
E0118,2025-12-03,0
E0118,2025-11-24,0
E0118,2025-11-26,1
E0118,2025-11-17,0
E0118,2025-11-19,0
E0118,2025-11-10,0
E0118,2025-11-12,0
E0119,2026-01-26,0
E0119,2026-01-28,0
E0119,2026-01-19,0
E0119,2026-01-21,0
E0119,2026-01-12,0
E0119,2026-01-14,0
E0119,2026-01-05,0
E0119,2026-01-07,1
E0119,2025-12-29,0
E0119,2025-12-31,1
E0119,2025-12-22,1
E0119,2025-12-24,1
E0119,2025-12-15,0
E0119,2025-12-17,0
E0119,2025-12-08,0
E0119,2025-12-10,0
E0119,2025-12-01,0
E0119,2025-12-03,0
E0119,2025-11-24,0
E0119,2025-11-26,0
E0119,2025-11-17,1
E0119,2025-11-19,0
E0119,2025-11-10,0
E0119,2025-11-12,0
E0120,2026-01-26,1
E0120,2026-01-28,1
E0120,2026-01-19,1
E0120,2026-01-21,0
E0120,2026-01-12,1
E0120,2026-01-14,1
E0120,2026-01-05,1
E0120,2026-01-07,1
E0120,2025-12-29,1
E0120,2025-12-31,0
E0120,2025-12-22,1
E0120,2025-12-24,1
E0120,2025-12-15,1
E0120,2025-12-17,1
E0120,2025-12-08,1
E0120,2025-12-10,1
E0120,2025-12-01,1
E0120,2025-12-03,1
E0120,2025-11-24,1
E0120,2025-11-26,1
E0120,2025-11-17,1
E0120,2025-11-19,1
E0120,2025-11-10,1
E0120,2025-11-12,1
E0121,2026-01-26,0
E0121,2026-01-28,1
E0121,2026-01-19,0
E0121,2026-01-21,0
E0121,2026-01-12,0
E0121,2026-01-14,0
E0121,2026-01-05,1
E0121,2026-01-07,0
E0121,2025-12-29,1
E0121,2025-12-31,0
E0121,2025-12-22,1
E0121,2025-12-24,1
E0121,2025-12-15,0
E0121,2025-12-17,0
E0121,2025-12-08,1
E0121,2025-12-10,0
E0121,2025-12-01,0
E0121,2025-12-03,1
E0121,2025-11-24,0
E0121,2025-11-26,1
E0121,2025-11-17,0
E0121,2025-11-19,0
E0121,2025-11-10,1
E0121,2025-11-12,1
E0122,2026-01-26,0
E0122,2026-01-28,1
E0122,2026-01-19,1
E0122,2026-01-21,1
E0122,2026-01-12,1
E0122,2026-01-14,1
E0122,2026-01-05,1
E0122,2026-01-07,1
E0122,2025-12-29,1
E0122,2025-12-31,1
E0122,2025-12-22,1
E0122,2025-12-24,0
E0122,2025-12-15,1
E0122,2025-12-17,1
E0122,2025-12-08,1
E0122,2025-12-10,0
E0122,2025-12-01,1
E0122,2025-12-03,1
E0122,2025-11-24,1
E0122,2025-11-26,1
E0122,2025-11-17,1
E0122,2025-11-19,1
E0122,2025-11-10,1
E0122,2025-11-12,1
E0123,2026-01-26,1
E0123,2026-01-28,1
E0123,2026-01-19,1
E0123,2026-01-21,1
E0123,2026-01-12,0
E0123,2026-01-14,1
E0123,2026-01-05,1
E0123,2026-01-07,1
E0123,2025-12-29,0
E0123,2025-12-31,1
E0123,2025-12-22,1
E0123,2025-12-24,1
E0123,2025-12-15,1
E0123,2025-12-17,1
E0123,2025-12-08,1
E0123,2025-12-10,1
E0123,2025-12-01,0
E0123,2025-12-03,1
E0123,2025-11-24,1
E0123,2025-11-26,1
E0123,2025-11-17,1
E0123,2025-11-19,1
E0123,2025-11-10,1
E0123,2025-11-12,1
E0124,2026-01-26,0
E0124,2026-01-28,1
E0124,2026-01-19,1
E0124,2026-01-21,0
E0124,2026-01-12,0
E0124,2026-01-14,0
E0124,2026-01-05,1
E0124,2026-01-07,0
E0124,2025-12-29,0
E0124,2025-12-31,0
E0124,2025-12-22,0
E0124,2025-12-24,1
E0124,2025-12-15,0
E0124,2025-12-17,1
E0124,2025-12-08,0
E0124,2025-12-10,0
E0124,2025-12-01,0
E0124,2025-12-03,0
E0124,2025-11-24,1
E0124,2025-11-26,0
E0124,2025-11-17,0
E0124,2025-11-19,1
E0124,2025-11-10,1
E0124,2025-11-12,0
E0125,2026-01-26,1
E0125,2026-01-28,1
E0125,2026-01-19,1
E0125,2026-01-21,1
E0125,2026-01-12,1
E0125,2026-01-14,1
E0125,2026-01-05,1
E0125,2026-01-07,1
E0125,2025-12-29,1
E0125,2025-12-31,1
E0125,2025-12-22,1
E0125,2025-12-24,1
E0125,2025-12-15,1
E0125,2025-12-17,1
E0125,2025-12-08,1
E0125,2025-12-10,1
E0125,2025-12-01,1
E0125,2025-12-03,1
E0125,2025-11-24,1
E0125,2025-11-26,1
E0125,2025-11-17,1
E0125,2025-11-19,1
E0125,2025-11-10,1
E0125,2025-11-12,1
E0126,2026-01-26,1
E0126,2026-01-28,1
E0126,2026-01-19,0
E0126,2026-01-21,1
E0126,2026-01-12,1
E0126,2026-01-14,1
E0126,2026-01-05,0
E0126,2026-01-07,1
E0126,2025-12-29,1
E0126,2025-12-31,1
E0126,2025-12-22,1
E0126,2025-12-24,1
E0126,2025-12-15,1
E0126,2025-12-17,1
E0126,2025-12-08,1
E0126,2025-12-10,0
E0126,2025-12-01,1
E0126,2025-12-03,1
E0126,2025-11-24,1
E0126,2025-11-26,1
E0126,2025-11-17,1
E0126,2025-11-19,1
E0126,2025-11-10,1
E0126,2025-11-12,1
E0127,2026-01-26,1
E0127,2026-01-28,1
E0127,2026-01-19,1
E0127,2026-01-21,1
E0127,2026-01-12,1
E0127,2026-01-14,0
E0127,2026-01-05,1
E0127,2026-01-07,1
E0127,2025-12-29,1
E0127,2025-12-31,1
E0127,2025-12-22,1
E0127,2025-12-24,1
E0127,2025-12-15,1
E0127,2025-12-17,1
E0127,2025-12-08,1
E0127,2025-12-10,0
E0127,2025-12-01,1
E0127,2025-12-03,1
E0127,2025-11-24,1
E0127,2025-11-26,1
E0127,2025-11-17,1
E0127,2025-11-19,1
E0127,2025-11-10,1
E0127,2025-11-12,1
E0128,2026-01-26,1
E0128,2026-01-28,1
E0128,2026-01-19,1
E0128,2026-01-21,1
E0128,2026-01-12,1
E0128,2026-01-14,1
E0128,2026-01-05,1
E0128,2026-01-07,1
E0128,2025-12-29,1
E0128,2025-12-31,1
E0128,2025-12-22,1
E0128,2025-12-24,1
E0128,2025-12-15,1
E0128,2025-12-17,1
E0128,2025-12-08,1
E0128,2025-12-10,1
E0128,2025-12-01,0
E0128,2025-12-03,1
E0128,2025-11-24,1
E0128,2025-11-26,1
E0128,2025-11-17,0
E0128,2025-11-19,1
E0128,2025-11-10,1
E0128,2025-11-12,1
E0129,2026-01-26,1
E0129,2026-01-28,1
E0129,2026-01-19,1
E0129,2026-01-21,1
E0129,2026-01-12,1
E0129,2026-01-14,1
E0129,2026-01-05,1
E0129,2026-01-07,1
E0129,2025-12-29,1
E0129,2025-12-31,1
E0129,2025-12-22,1
E0129,2025-12-24,1
E0129,2025-12-15,1
E0129,2025-12-17,1
E0129,2025-12-08,1
E0129,2025-12-10,1
E0129,2025-12-01,1
E0129,2025-12-03,1
E0129,2025-11-24,1
E0129,2025-11-26,1
E0129,2025-11-17,1
E0129,2025-11-19,1
E0129,2025-11-10,1
E0129,2025-11-12,1
E0130,2026-01-26,1
E0130,2026-01-28,0
E0130,2026-01-19,1
E0130,2026-01-21,1
E0130,2026-01-12,0
E0130,2026-01-14,0
E0130,2026-01-05,1
E0130,2026-01-07,1
E0130,2025-12-29,0
E0130,2025-12-31,1
E0130,2025-12-22,1
E0130,2025-12-24,0
E0130,2025-12-15,0
E0130,2025-12-17,0
E0130,2025-12-08,0
E0130,2025-12-10,0
E0130,2025-12-01,0
E0130,2025-12-03,0
E0130,2025-11-24,0
E0130,2025-11-26,1
E0130,2025-11-17,0
E0130,2025-11-19,0
E0130,2025-11-10,0
E0130,2025-11-12,0
E0131,2026-01-26,1
E0131,2026-01-28,1
E0131,2026-01-19,1
E0131,2026-01-21,1
E0131,2026-01-12,1
E0131,2026-01-14,1
E0131,2026-01-05,1
E0131,2026-01-07,1
E0131,2025-12-29,1
E0131,2025-12-31,1
E0131,2025-12-22,1
E0131,2025-12-24,1
E0131,2025-12-15,1
E0131,2025-12-17,1
E0131,2025-12-08,1
E0131,2025-12-10,1
E0131,2025-12-01,1
E0131,2025-12-03,1
E0131,2025-11-24,1
E0131,2025-11-26,1
E0131,2025-11-17,1
E0131,2025-11-19,1
E0131,2025-11-10,1
E0131,2025-11-12,1
E0132,2026-01-26,0
E0132,2026-01-28,0
E0132,2026-01-19,1
E0132,2026-01-21,0
E0132,2026-01-12,0
E0132,2026-01-14,1
E0132,2026-01-05,0
E0132,2026-01-07,0
E0132,2025-12-29,0
E0132,2025-12-31,1
E0132,2025-12-22,0
E0132,2025-12-24,0
E0132,2025-12-15,0
E0132,2025-12-17,1
E0132,2025-12-08,1
E0132,2025-12-10,0
E0132,2025-12-01,0
E0132,2025-12-03,0
E0132,2025-11-24,0
E0132,2025-11-26,1
E0132,2025-11-17,0
E0132,2025-11-19,1
E0132,2025-11-10,0
E0132,2025-11-12,0
E0133,2026-01-26,0
E0133,2026-01-28,1
E0133,2026-01-19,1
E0133,2026-01-21,1
E0133,2026-01-12,1
E0133,2026-01-14,1
E0133,2026-01-05,1
E0133,2026-01-07,1
E0133,2025-12-29,1
E0133,2025-12-31,1
E0133,2025-12-22,1
E0133,2025-12-24,1
E0133,2025-12-15,1
E0133,2025-12-17,1
E0133,2025-12-08,1
E0133,2025-12-10,1
E0133,2025-12-01,1
E0133,2025-12-03,1
E0133,2025-11-24,1
E0133,2025-11-26,1
E0133,2025-11-17,1
E0133,2025-11-19,1
E0133,2025-11-10,1
E0133,2025-11-12,1
E0134,2026-01-26,0
E0134,2026-01-28,0
E0134,2026-01-19,1
E0134,2026-01-21,0
E0134,2026-01-12,0
E0134,2026-01-14,0
E0134,2026-01-05,1
E0134,2026-01-07,1
E0134,2025-12-29,0
E0134,2025-12-31,0
E0134,2025-12-22,0
E0134,2025-12-24,0
E0134,2025-12-15,0
E0134,2025-12-17,0
E0134,2025-12-08,0
E0134,2025-12-10,0
E0134,2025-12-01,0
E0134,2025-12-03,1
E0134,2025-11-24,0
E0134,2025-11-26,0
E0134,2025-11-17,1
E0134,2025-11-19,1
E0134,2025-11-10,1
E0134,2025-11-12,1
E0135,2026-01-26,1
E0135,2026-01-28,1
E0135,2026-01-19,1
E0135,2026-01-21,1
E0135,2026-01-12,1
E0135,2026-01-14,1
E0135,2026-01-05,1
